"button number"	"type"	"number"	"on"	"off ("	"ch/section"	"function"	"LED Y/N #"	"hex push / pot down"	"hex rel / pot up"
141	90	01	52	12	"DSP Edit assign 6"	"assign / enable"	"Y"						"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"
142	"b0"	52				"pot (encoder)"
143	90	02	52	12	"DSP Edit assign 6"	"bypass / in/out/Ø"	"Y"						"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"							"DSP Edit assign 2"	"bypass / in/out/Ø"
144	90	00	53	13	"DSP Edit assign 7"	"select /auto"	"Y"
145	90	01	53	13	"DSP Edit assign 7"	"assign / enable"	"Y"
146	"b0"	53				"pot (encoder)"
147	90	02	53	13	"DSP Edit assign 7"	"bypass / in/out/Ø"	"Y"
148	90	00	54	14	"DSP Edit assign 8"	"select /auto"	"Y"						"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"							"DSP Edit assign 2"	"select /auto"
149	90	01	54	14	"DSP Edit assign 8"	"assign / enable"	"Y"						"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"							"DSP Edit assign 2"	"assign / enable"
150	"b0"	54				"pot (encoder)"
